designation,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,miss_distance_min_au,miss_distance_mean_au,relative_velocity_max_kms,n_close_approaches,is_potentially_hazardous_asteroid
2015 LA40,(2015 LA40),22.4,0.0880146521,0.1968067451,0.1720257656,0.3301069378548387,23.8849634955,31,0
2015 LP46,(2015 LP46),20.2,0.2424124811,0.5420507863,0.2554441317,0.36956337918181814,11.5001975777,11,0
2015 MN11,(2015 MN11),24.6,0.0319561887,0.0714562102,0.0322054986,0.1649582187,27.1091235259,4,0
2015 MW53,(2015 MW53),21.68,0.1226182113,0.2741826558,0.0406695365,0.09690854209285714,21.3849719989,14,1
2015 MY53,(2015 MY53),25.4,0.022108281,0.0494356193,0.0595591532,0.20789197823333336,13.6785489178,3,0
2015 MS59,(2015 MS59),21.0,0.1677084622,0.3750075218,0.2655771311,0.3483115089,2.5255900119,14,0
2015 MN66,(2015 MN66),20.19,0.2435314063,0.5445527791,0.2399586063,0.33832192486590906,26.7254758449,88,0
2015 MT96,(2015 MT96),18.93,0.4350658314,0.9728367737,0.1459928699,0.15661457045,12.0170085594,2,1
2015 MX103,(2015 MX103),24.4,0.0350392641,0.0783501764,0.0293316151,0.2846759521857143,14.6761330738,7,0
2015 ME116,(2015 ME116),22.3,0.0921626549,0.2060819612,0.0542042399,0.2651120723545455,22.234855258,99,0
2015 MG116,(2015 MG116),21.99,0.1063053145,0.2377059096,0.0611475041,0.0611475041,18.2298003651,1,1
2015 MM116,(2015 MM116),22.11,0.100590039,0.2249261651,0.1749862723,0.1835572693142857,5.8089959133,7,0
2015 MQ116,(2015 MQ116),23.5,0.0530340723,0.1185877909,0.0296480677,0.21265469165,21.5409097891,38,0
2015 MQ130,(2015 MQ130),20.9,0.1756123185,0.3926810818,0.2791590991,0.3544980472166666,28.0804168408,12,0
2015 NK3,(2015 NK3),21.27,0.1480999721,0.331161605,0.193935921,0.35752988455588225,26.979457483,102,0
2015 NY9,(2015 NY9),23.4,0.0555334912,0.1241766613,0.18658613,0.18658613,4.8167534911,1,0
2015 NS13,(2015 NS13),19.98,0.2682594171,0.5998462923,0.0503523148,0.1324137282642857,17.4583050969,14,0
2015 NU13,(2015 NU13),19.46,0.3408434689,0.7621491661,0.014431175,0.09875669317999998,21.2708024578,15,1
2015 NB14,(2015 NB14),20.7,0.1925550782,0.4305662442,0.2787524068,0.3544098914,5.3440860995,5,0
2015 OM21,(2015 OM21),22.54,0.0825191939,0.1845185269,0.0769823022,0.22391389727857144,17.4374311134,14,0
2015 LG,(2015 LG),24.6,0.0319561887,0.0714562102,0.0226878762,0.2545526520454545,22.8259745429,11,0
2015 LH2,(2015 LH2),26.2,0.0152951935,0.0342010925,0.0133340011,0.0133340011,11.7076466135,1,0
2015 LG14,(2015 LG14),23.2,0.0608912622,0.1361570015,0.098710624,0.3134753661647058,14.1693225905,34,0
2015 LE21,(2015 LE21),24.75,0.0298232505,0.0666868155,0.0249668013,0.21914845075800005,15.9123019296,50,0
2015 LO21,(2015 LO21),23.4,0.0555334912,0.1241766613,0.0314452467,0.29367664662857146,31.8810444954,7,0
2015 LK24,(2015 LK24),21.52,0.131994239,0.2951480911,0.0423107271,0.18792289492222222,20.9184528573,9,1
2015 LL24,(2015 LL24),22.8,0.0732073989,0.1636967205,0.1481707344,0.1481707344,19.0746140531,1,0
2015 LU24,(2015 LU24),20.43,0.2180494405,0.4875733714,0.1313117468,0.26088906067777784,17.0771008672,18,0
2015 LV24,(2015 LV24),23.5,0.0530340723,0.1185877909,0.0571130169,0.2126463104114286,16.0550401915,70,0
2015 LU38,(2015 LU38),21.7,0.1214940408,0.2716689341,0.1198520189,0.23876595320000002,23.0717421235,3,0
2015 MA54,(2015 MA54),25.3,0.0231502122,0.0517654482,0.0174894104,0.1753729169285714,28.6457423748,14,0
2015 MB54,(2015 MB54),23.99,0.042320908,0.0946324271,0.0227178542,0.2581111803772151,18.5474573846,79,0
2015 MF95,(2015 MF95),20.4,0.2210828104,0.4943561926,0.2449641658,0.3706152108,8.2554380434,11,0
2015 MQ101,(2015 MQ101),19.84,0.2861244538,0.6397937287,0.2189398443,0.32969652633,26.3216196724,30,0
2015 MC131,(2015 MC131),24.6,0.0319561887,0.0714562102,0.0473442265,0.26781480555,10.5943029167,2,0
2015 ME131,(2015 ME131),19.69,0.3065878759,0.6855513317,0.0445156144,0.31988446996428577,24.4902403042,140,1
2015 NT2,(2015 NT2),23.9,0.04411182,0.0986370281,0.1456542497,0.1456542497,6.5097950108,1,0
2015 NZ13,(2015 NZ13),20.6,0.2016299194,0.4508582062,0.0392779965,0.2879893067564103,39.3686533842,39,1
2015 OO,(2015 OO),22.2,0.096506147,0.2157943048,0.1050604622,0.3122748174727273,25.3796068033,11,0
2015 OR21,(2015 OR21),23.5,0.0530340723,0.1185877909,0.2401783524,0.2401783524,1.9088753952,1,0
2015 OA22,(2015 OA22),19.82,0.2887719308,0.6457136672,0.1782362136,0.2827984325833333,28.8618705528,6,0
2015 OH22,(2015 OH22),20.65,0.1970402621,0.4405954204,0.2106514855,0.27095203952999997,8.4538161787,10,0
2015 OJ22,(2015 OJ22),22.58,0.0810130488,0.1811506842,0.1739430829,0.3020541779470588,12.4857425926,17,0
2015 ON22,(2015 ON22),26.82,0.0114962176,0.0257063241,0.0356359786,0.219887962075,6.4648455009,4,0
2015 OH26,(2015 OH26),24.1,0.040230458,0.0899580388,0.0556980857,0.23034208637999995,17.4930982364,20,0
2015 OR78,(2015 OR78),21.98,0.1067959975,0.2388031102,0.2319307675,0.3453984969411765,3.6409912482,17,0
2015 OT78,(2015 OT78),22.32,0.0913177026,0.2041925905,0.1788777475,0.2874894018071429,11.7595107886,14,0
2015 PP56,(2015 PP56),24.5,0.0334622374,0.0748238376,0.0555499416,0.2632766058,15.3321711303,11,0
2015 PN57,(2015 PN57),22.28,0.0930154254,0.2079888141,0.2411167328,0.3552562925363636,15.6254927804,33,0
2015 PQ227,(2015 PQ227),21.5,0.1332155667,0.2978790628,0.28457661,0.28457661,30.9784336618,1,0
2015 PS227,(2015 PS227),24.39,0.035200998,0.0787118244,0.061121909,0.2817124679666666,21.2404042894,6,0
2015 PT227,(2015 PT227),23.9,0.04411182,0.0986370281,0.0247901301,0.0247901301,9.3487034143,1,0
2015 OQ21,(2015 OQ21),27.9,0.0069912523,0.0156329154,0.0037952613,0.32030016688051277,23.5778257016,195,0
2015 OF22,(2015 OF22),22.11,0.100590039,0.2249261651,0.1437044046,0.31865075866250003,15.5770786745,16,0
2015 OA26,(2015 OA26),24.2,0.0384197891,0.0859092601,0.0061130906,0.28496233649999997,25.6193578005,5,0
2015 OB26,(2015 OB26),24.0,0.0421264611,0.0941976306,0.1174003835,0.1174003835,7.1283351207,1,0
2015 OU78,(2015 OU78),22.2,0.096506147,0.2157943048,0.1320856941,0.2212604032166667,22.9999964078,12,0
2015 OT79,(2015 OT79),22.79,0.0735453089,0.1644523102,0.2675119259,0.2675119259,8.6506513729,1,0
2015 PK,(2015 PK),28.12,0.0063176415,0.0141266758,0.0005314867,0.0005314867,16.3112107214,1,0
2015 PS56,(2015 PS56),24.0,0.0421264611,0.0941976306,0.0189432836,0.21768485991666667,30.9615415953,6,0
2015 PA57,(2015 PA57),24.5,0.0334622374,0.0748238376,0.0247155963,0.2728543067606557,25.3046990446,61,0
2015 PP57,(2015 PP57),20.11,0.2526707542,0.5649889822,0.4331220252,0.4619378604625,9.2398669497,8,0
2015 PU227,(2015 PU227),26.7,0.0121494041,0.0271668934,0.0139263145,0.25575614004,21.6486583773,10,0
2015 PD228,(2015 PD228),22.7,0.0766575574,0.1714115092,0.2748345413,0.2748345413,2.4946253799,1,0
2015 PS228,(2015 PS228),28.8,0.0046190746,0.0103285648,0.0061990049,0.19581766899117645,17.4308533121,34,0
2015 PZ228,(2015 PZ228),18.12,0.6317641482,1.4126675811,0.0985218119,0.154816660025,35.9499899835,8,0
2015 PC229,(2015 PC229),20.2,0.2424124811,0.5420507863,0.278279602,0.34807716836249997,6.5018936077,8,0
2015 PL229,(2015 PL229),26.8,0.0116025908,0.0259441818,0.0571944127,0.0571944127,3.349840304,1,0
2015 PL307,(2015 PL307),25.7,0.0192555078,0.0430566244,0.0109574101,0.1601522861,24.2326979053,3,0
2015 QJ,(2015 QJ),23.8,0.046190746,0.1032856481,0.056808653,0.35106453377142854,18.3881316121,98,0
2015 QH3,(2015 QH3),27.0,0.0105816886,0.023661375,0.0112494373,0.31211148079285717,16.7132766078,14,0
2015 QM3,(2015 QM3),20.38,0.2231284644,0.4989304142,0.057956753,0.26661998107519386,29.2926742726,129,0
2015 QQ3,(2015 QQ3),21.3,0.1460679643,0.3266178974,0.2242730999,0.3189317479636364,11.2735997578,11,0
2015 QA9,(2015 QA9),25.2,0.0242412481,0.0542050786,0.0376533049,0.0376533049,7.5411575322,1,0
2015 QT9,(2015 QT9),20.51,0.2101623793,0.4699373665,0.1671571189,0.31631507686538457,22.4290343366,78,0
2015 RS1,(2015 RS1),20.6,0.2016299194,0.4508582062,0.0597858727,0.22086236481875002,19.514390397,16,0
2015 RU1,(2015 RU1),24.4,0.0350392641,0.0783501764,0.0265783679,0.0265783679,14.5323445631,1,0
2015 RD2,(2015 RD2),19.26,0.3737274319,0.8356799428,0.1370610052,0.2685023619,18.4142864578,18,0
2015 RE2,(2015 RE2),22.64,0.0788052183,0.1762138252,0.1102904869,0.19388472738333332,19.3138251366,6,0
2015 PU228,(2015 PU228),20.3,0.2315021222,0.5176544822,0.0650196048,0.283696505365625,39.5973472978,32,1
2015 QE,(2015 QE),23.2,0.0608912622,0.1361570015,0.0683557513,0.28765038736666665,29.9484721592,3,0
2015 QH,(2015 QH),21.0,0.1677084622,0.3750075218,0.1142135712,0.2989864721133333,19.8623532476,15,0
2015 QK,(2015 QK),26.3,0.0146067964,0.0326617897,0.0120116204,0.0120116204,8.3463892388,1,0
2015 QN3,(2015 QN3),19.63,0.3151773333,0.7047579421,0.0762262983,0.28864226727586206,50.527958791,29,0
2015 QR3,(2015 QR3),25.7,0.0192555078,0.0430566244,0.0182040431,0.2159555298085366,18.1871328846,82,0
2015 QT8,(2015 QT8),23.72,0.0479242116,0.1071617948,0.089367356,0.27187715306,15.0115640605,5,0
2015 QV8,(2015 QV8),20.2,0.2424124811,0.5420507863,0.4237842404,0.453961624925,18.8358770938,8,0
2015 QW8,(2015 QW8),23.3,0.058150704,0.130028927,0.040668588,0.040668588,10.2366583937,1,0
2015 QF9,(2015 QF9),21.32,0.1447288051,0.3236234466,0.0762958848,0.08710869945,7.3244338778,2,0
2015 RT1,(2015 RT1),25.41,0.0220067027,0.0492084832,0.0088003569,0.22158445280645162,22.1765353775,93,0
2015 RA2,(2015 RA2),20.1,0.2538370294,0.5675968529,0.2497281278,0.35446598428000003,12.940859189,10,0
2015 RB2,(2015 RB2),22.7,0.0766575574,0.1714115092,0.1338151665,0.25186769462857145,20.2123804515,7,0
2015 RG2,(2015 RG2),26.7,0.0121494041,0.0271668934,0.0163786734,0.0163786734,8.0871658927,1,0
2015 RH2,(2015 RH2),22.01,0.1053307015,0.2355266087,0.0144405293,0.28932544011,21.3940489991,100,1
2015 KC158,(2015 KC158),26.11,0.0159424468,0.0356483948,0.1796943459,0.1796943459,14.8626074599,1,0
2015 KH160,(2015 KH160),26.41,0.0138852907,0.0310484539,0.0043748873,0.0043748873,29.6654993708,1,0
2015 LK,(2015 LK),25.32,0.0229379698,0.0512908597,0.0186586803,0.16632127196551727,22.4709804446,29,0
2015 LH14,(2015 LH14),20.17,0.2457847746,0.5495914639,0.1585235251,0.17784752313333332,7.9343220608,3,0
2015 LC21,(2015 LC21),23.0,0.0667659413,0.1492931834,0.0486194037,0.26119560843636364,19.984112503,11,0
2015 LL21,(2015 LL21),19.9,0.2783267681,0.6223575734,0.2145584788,0.2145584788,14.9981105255,1,0
2015 LM21,(2015 LM21),22.1,0.1010543415,0.2259643771,0.0950329523,0.25707408961666667,31.191871497,6,0
2015 LN21,(2015 LN21),23.0,0.0667659413,0.1492931834,0.0755102493,0.23169959566666667,15.8050708516,6,0
2015 LQ21,(2015 LQ21),24.49,0.0336166921,0.0751692087,0.0259937449,0.2266168002727272,21.3533000821,11,0
2015 LS24,(2015 LS24),19.97,0.2694976463,0.602615057,0.11333109,0.2948650799166666,18.5137214992,12,0
2015 MA,(2015 MA),26.4,0.0139493823,0.0311917671,0.0043903165,0.2018902421264706,28.7215129374,34,0
2015 MZ53,(2015 MZ53),27.5,0.008405334,0.0187948982,0.0143671375,0.2160694388,16.4419517707,5,0
2015 MT59,(2015 MT59),19.56,0.3255029858,0.727846803,0.1463374541,0.2827690300282608,32.1750402958,46,0
2015 MO89,(2015 MO89),23.6,0.0506471459,0.1132504611,0.051611315,0.24804713209999998,20.2137800738,2,0
2015 MO116,(2015 MO116),24.0,0.0421264611,0.0941976306,0.0101325771,0.33313094159814804,19.7964513856,54,0
2015 MJ130,(2015 MJ130),22.6,0.0802703167,0.1794898848,0.2330514328,0.29484065495555556,5.4136183657,9,0
2015 MO130,(2015 MO130),21.7,0.1214940408,0.2716689341,0.2516766609,0.34597299105333335,5.5602051729,15,0
2015 NF,(2015 NF),19.48,0.3377185972,0.7551617405,0.0638797877,0.3246568514172413,46.2565543917,29,0
2015 NR2,(2015 NR2),26.3,0.0146067964,0.0326617897,0.0275691162,0.0275691162,7.2272943169,1,0
2015 NU2,(2015 NU2),20.91,0.1748054532,0.3908768761,0.0490242892,0.30201438952549015,36.1395261746,102,1
2015 ND3,(2015 ND3),26.0,0.0167708462,0.0375007522,0.0388402258,0.16787965824,18.7766940335,5,0
2015 NL3,(2015 NL3),21.3,0.1460679643,0.3266178974,0.3963442061,0.3963442061,6.5168073991,1,0
2015 NW9,(2015 NW9),20.73,0.1899131235,0.4246586539,0.2777001542,0.3911861710652174,22.5486363192,46,0
2015 NG13,(2015 NG13),24.9,0.0278326768,0.0622357573,0.0060832479,0.26720444151034484,20.1772006595,58,0
2015 OM,(2015 OM),20.6,0.2016299194,0.4508582062,0.1020261289,0.1020261289,27.371061668,1,0
2015 OV,(2015 OV),23.6,0.0506471459,0.1132504611,0.0523550483,0.24064535043333327,18.2787205737,96,0
2015 OB22,(2015 OB22),21.63,0.1254743564,0.2805691903,0.1288099565,0.15874062204285716,17.7903872184,14,0
2015 OD22,(2015 OD22),21.21,0.152249185,0.3404395273,0.2523033021,0.37654379668249993,31.5943541585,40,0
2015 OO35,(2015 OO35),24.5,0.0334622374,0.0748238376,0.0475174488,0.27282388025625,22.0184744775,16,0
2015 KA158,(2015 KA158),26.1,0.0160160338,0.0358129403,0.0384520325,0.0384520325,11.7145765356,1,0
2015 KG158,(2015 KG158),28.3,0.0058150704,0.0130028927,0.0056289266,0.3080867389673914,22.6611795985,46,0
2015 LF,(2015 LF),26.6,0.0127219879,0.0284472297,0.0013153072,0.0013153072,16.7601229875,1,0
2015 LH,(2015 LH),27.2,0.0096506147,0.0215794305,0.009455921,0.14884183126666664,17.1814981436,3,0
2015 LF14,(2015 LF14),20.75,0.1881719895,0.42076536,0.2894389321,0.36730040350000004,14.9562019118,11,0
2015 LF21,(2015 LF21),25.7,0.0192555078,0.0430566244,0.0081297359,0.1686104463,24.4999246847,4,0
2015 LG21,(2015 LG21),20.7,0.1925550782,0.4305662442,0.1891285001,0.27230974674,14.4123811191,5,0
2015 LR21,(2015 LR21),26.6,0.0127219879,0.0284472297,0.0015152604,0.15727023219999997,26.6098343658,20,0
2015 LH24,(2015 LH24),22.7,0.0766575574,0.1714115092,0.1923488966,0.20738491555,6.9216862391,2,0
2015 LM24,(2015 LM24),23.5,0.0530340723,0.1185877909,0.0464710794,0.23820363162857144,28.0025113356,7,0
2015 LT24,(2015 LT24),22.4,0.0880146521,0.1968067451,0.166099479,0.166099479,21.062043765,1,0
2015 LB40,(2015 LB40),19.9,0.2783267681,0.6223575734,0.274129671,0.36868219421578946,8.5533646195,19,0
2015 MC,(2015 MC),24.11,0.0400456158,0.0895447192,0.0104594605,0.2236058978619469,22.8140597111,113,0
2015 MP1,(2015 MP1),20.06,0.2585562121,0.5781492662,0.1616684342,0.29531130815499995,17.1020507112,20,0
2015 MN44,(2015 MN44),22.4,0.0880146521,0.1968067451,0.1669264616,0.25003284272000004,4.9376119289,15,0
2015 MV53,(2015 MV53),21.4,0.1394938229,0.3119176705,0.2607016079,0.32600382014444446,4.4824678112,9,0
2015 MX53,(2015 MX53),23.58,0.0511157782,0.1142983547,0.0435527747,0.2519574650777778,14.8606004418,9,0
2015 MC54,(2015 MC54),26.8,0.0116025908,0.0259441818,0.0261162306,0.19618475473157893,11.1318984609,19,0
2015 MF60,(2015 MF60),19.7,0.3051792326,0.6824015094,0.1077658505,0.15343445403529413,17.3150755132,17,0
2015 MO66,(2015 MO66),20.1,0.2538370294,0.5675968529,0.2329169496,0.37165880738589746,30.95020843,78,0
2015 MP66,(2015 MP66),23.0,0.0667659413,0.1492931834,0.1556868282,0.1556868282,7.5094149383,1,0
2015 MN116,(2015 MN116),19.75,0.2982325052,0.6668681546,0.1357018141,0.3071451594930233,35.3675641322,43,0
2015 MZ130,(2015 MZ130),24.9,0.0278326768,0.0622357573,0.0331274371,0.36528025798113206,18.6258937226,53,0
2015 NG3,(2015 NG3),21.7,0.1214940408,0.2716689341,0.3426878561,0.41525198430000004,16.2376591978,7,0
2015 NJ3,(2015 NJ3),20.4,0.2210828104,0.4943561926,0.0560681305,0.29966980244067803,35.8632058975,59,1
2015 NK13,(2015 NK13),20.92,0.1740022951,0.38908096,0.0223209032,0.1590660818,17.2852512337,14,1
2015 NV13,(2015 NV13),23.7,0.0483676488,0.1081533507,0.1021580047,0.1021580047,8.4942270957,1,0
2015 NA14,(2015 NA14),22.0,0.1058168859,0.2366137501,0.0590670209,0.20713937880733946,19.0033228129,109,0
2015 OX78,(2015 OX78),19.84,0.2861244538,0.6397937287,0.1326871809,0.34729941186,30.2083058308,40,0
2015 OZ78,(2015 OZ78),19.7,0.3051792326,0.6824015094,0.2409400331,0.33850691113636366,19.6486746302,11,0
2015 OO79,(2015 OO79),21.9,0.1108038821,0.2477650126,0.1848072443,0.188693716625,10.8368112333,4,0
2015 PM,(2015 PM),20.48,0.2130860292,0.4764748465,0.0082611135,0.2855537509622222,35.3825931501,90,1
2015 PQ,(2015 PQ),22.7,0.0766575574,0.1714115092,0.1130513685,0.27703435089999995,16.5091011521,13,0
2015 PK9,(2015 PK9),23.7,0.0483676488,0.1081533507,0.0145793588,0.2950490705608246,21.5208159216,97,0
2015 PL9,(2015 PL9),27.1,0.0101054342,0.0225964377,0.003176781,0.003176781,11.2364940227,1,0
2015 PQ56,(2015 PQ56),22.6,0.0802703167,0.1794898848,0.0949367999,0.26670706216874995,17.1173414952,16,0
2015 PR56,(2015 PR56),22.8,0.0732073989,0.1636967205,0.1377429178,0.21545760879999998,31.1997112335,3,0
2015 PW56,(2015 PW56),23.2,0.0608912622,0.1361570015,0.2267153061,0.2267153061,5.9622921534,1,0
2015 PZ56,(2015 PZ56),25.0,0.02658,0.0594346868,0.0744763966,0.0744763966,6.7247379486,1,0
2015 PL57,(2015 PL57),25.7,0.0192555078,0.0430566244,0.0123608793,0.2238770502328358,18.2597783755,67,0
2015 PS57,(2015 PS57),21.4,0.1394938229,0.3119176705,0.2350302431,0.3314019063263158,8.0137693377,19,0
2015 PP227,(2015 PP227),24.1,0.040230458,0.0899580388,0.1043946038,0.1043946038,7.0982593259,1,0
2015 PG228,(2015 PG228),22.0,0.1058168859,0.2366137501,0.2685063407,0.29829716333333334,28.0990151123,3,0
2015 PV228,(2015 PV228),20.5,0.2111324448,0.4721064988,0.0904970975,0.29061557043999997,19.8210521465,15,0
2015 PF229,(2015 PF229),22.0,0.1058168859,0.2366137501,0.1631839231,0.21160600019999998,11.9177711042,2,0
2015 PP291,(2015 PP291),18.29,0.5841911542,1.3062911326,0.1638826594,0.3338536384857145,36.6846941215,35,0
2015 PM307,(2015 PM307),21.72,0.1203801767,0.2691782583,0.1534782448,0.1534782448,34.3013487538,1,1
2015 PN307,(2015 PN307),19.39,0.3520099801,0.7871182442,0.3110292603,0.3778186222942858,26.2285008861,35,0
2015 PE312,(2015 PE312),23.1,0.063760979,0.1425738833,0.0286371893,0.0286371893,15.0981946112,1,0
2015 QO3,(2015 QO3),19.42,0.3471802221,0.776318577,0.0627243401,0.1373672762375,34.6886731066,8,1
2015 QP3,(2015 QP3),24.06,0.040978398,0.0916304836,0.060292152,0.25465208994117655,19.6937857839,34,0
2015 QT3,(2015 QT3),24.0,0.0421264611,0.0941976306,0.0106750396,0.24694800525600002,39.586180569,25,0
2015 QS8,(2015 QS8),27.0,0.0105816886,0.023661375,0.012846494,0.1753688570666667,18.4013816537,3,0
2015 QX8,(2015 QX8),24.4,0.0350392641,0.0783501764,0.0522936073,0.2507924185,10.7755536832,2,0
2015 QY8,(2015 QY8),27.8,0.0073207399,0.016369672,0.0050648953,0.36977927891578954,18.9168959746,19,0
2015 QD9,(2015 QD9),22.5,0.0840533402,0.1879489824,0.1297256242,0.1356742233,16.0209588753,3,0
2015 QK9,(2015 QK9),25.02,0.0263363131,0.0588897864,0.018333609,0.24690535476666664,18.9799754392,6,0
2015 RC,(2015 RC),24.3,0.0366906138,0.0820427065,0.0269252677,0.0269252677,19.486643553,1,0
2015 RD,(2015 RD),25.9,0.0175612318,0.0392681082,0.0328887001,0.18226488256666665,15.7157493456,3,0
2015 NZ22,(2015 NZ22),22.55,0.0821400526,0.1836707413,0.1021967576,0.2947015837858974,31.5518960477,78,0
2015 NJ24,(2015 NJ24),21.39,0.1401376972,0.3133574171,0.1127348769,0.29686151672892563,20.5274379523,121,0
2015 OH,(2015 OH),19.87,0.2821986791,0.6310154296,0.0801612937,0.34452608908035737,17.6773379863,56,0
2015 ON,(2015 ON),22.15,0.0987540639,0.2208207999,0.0710504016,0.0884368993,13.4783090115,2,0
2015 OC22,(2015 OC22),19.89,0.2796114661,0.6252302454,0.0295280008,0.09323238065714287,37.4310865485,7,1
2015 OF26,(2015 OF26),21.71,0.1209358264,0.2704207287,0.0963017163,0.2816502178552633,30.2318486607,76,0
2015 OL35,(2015 OL35),18.17,0.6173834405,1.3805113411,0.0826051227,0.24582817544666666,25.7320886111,15,1
2015 OM35,(2015 OM35),22.02,0.1048467509,0.2344444622,0.1310872461,0.16693743213703702,8.1167151981,27,0
2015 OS78,(2015 OS78),21.12,0.1586919792,0.3548460529,0.067528754,0.11897767876666666,27.1912234195,9,0
2015 OB79,(2015 OB79),23.17,0.061738344,0.1380511341,0.1981399243,0.198800341375,1.6670405009,4,0
2015 OC79,(2015 OC79),21.9,0.1108038821,0.2477650126,0.2110464048,0.3027951982,8.2475991788,13,0
2015 OQ79,(2015 OQ79),23.74,0.0474848397,0.1061793296,0.171054035,0.171054035,9.2202051783,1,0
2015 OS79,(2015 OS79),25.6,0.0201629919,0.0450858206,0.0797575916,0.26809878265,5.5322671243,2,0
2015 PC,(2015 PC),19.4,0.3503926411,0.7835017643,0.128222426,0.3308716849930233,36.9437049041,43,0
2015 PD,(2015 PD),19.26,0.3737274319,0.8356799428,0.1811174359,0.18897659174,20.0846858805,5,0
2015 PS,(2015 PS),20.8,0.1838886721,0.411187571,0.1937914048,0.30020904513571434,10.2014388404,14,0
2015 PU56,(2015 PU56),23.0,0.0667659413,0.1492931834,0.117026558,0.30391444694166664,23.5357614407,72,0
2015 PV56,(2015 PV56),23.2,0.0608912622,0.1361570015,0.2098919401,0.2098919401,2.7966833586,1,0
2015 PK57,(2015 PK57),24.4,0.0350392641,0.0783501764,0.0451305838,0.16585737158421052,24.4491342536,19,0
2015 PM57,(2015 PM57),18.66,0.4926687055,1.1016407159,0.2611411044,0.36169560168529413,34.0127273033,34,0
2015 PV227,(2015 PV227),23.6,0.0506471459,0.1132504611,0.1573976369,0.2918539444333333,10.510864139,3,0
2015 PW227,(2015 PW227),25.6,0.0201629919,0.0450858206,0.0636086598,0.18052163394999998,16.3954033016,2,0
2015 PC228,(2015 PC228),19.64,0.313729225,0.7015198735,0.1090974467,0.26441593731333335,26.2410284966,45,0
2015 PR228,(2015 PR228),19.92,0.2757750529,0.6166517648,0.0416959977,0.25439841666842106,29.6341449044,19,1
2015 PA229,(2015 PA229),21.5,0.1332155667,0.2978790628,0.199556705,0.199556705,9.9455878018,1,0
2015 QA,(2015 QA),22.9,0.0699125232,0.1563291544,0.109248305,0.23025673529000001,17.5928346579,10,0
2015 QB,(2015 QB),24.2,0.0384197891,0.0859092601,0.0352388483,0.09777887603333334,10.3223955015,6,0
2015 QG,(2015 QG),23.8,0.046190746,0.1032856481,0.0281231283,0.26089061873999997,22.3954261969,5,0
2015 QJ3,(2015 QJ3),20.8,0.1838886721,0.411187571,0.2345420338,0.2594973687333333,19.2283204147,3,0
